,img_path,cls_name,social
528,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100044495141406.png,Games & Cartoon,facebook
529,/data/datasets/scam_donation_2024/scammers_images/all/twitter_19397942.png,Frontimage Man/Woman,twitter
530,/data/datasets/scam_donation_2024/scammers_images/all/twitter_50654477.png,Association Logos,twitter
531,/data/datasets/scam_donation_2024/scammers_images/all/youtube_hCjQL9sBSQA.png,Pets,youtube
532,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1061677761012662274.png,Association Logos,twitter
533,/data/datasets/scam_donation_2024/scammers_images/all/youtube_Jc5QEaS4c4M.png,Social Content/Posts,youtube
534,/data/datasets/scam_donation_2024/scammers_images/all/youtube_SgM0AjwioHI.png,Politics/War,youtube
535,/data/datasets/scam_donation_2024/scammers_images/all/facebook_61554102128027.png,Pets,facebook
536,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1312217947-helixstockhchannel.png,Association Logos,telegram
537,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1696332580-FEvZ2nVKn8U0NzRi.png,Association Logos,telegram
538,/data/datasets/scam_donation_2024/scammers_images/all/youtube_bvnabiI1YfQ.png,Politics/War,youtube
539,/data/datasets/scam_donation_2024/scammers_images/all/youtube_oo3mH4f7c-M.png,Politics/War,youtube
540,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100044336144185.png,Frontimage Man/Woman,facebook
541,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1928455557-wolftrader31.png,Association Logos,telegram
542,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1252754444.png,Politics/War,telegram
543,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1616738774-slavicrod.png,Games & Cartoon,telegram
544,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1509592296.png,Pets,twitter
545,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100080184491237.png,Association Logos,facebook
546,/data/datasets/scam_donation_2024/scammers_images/all/twitter_101889708.png,Association Logos,twitter
547,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1431769767577149452.png,Miscellaneous,twitter
548,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1126977006.png,Games & Cartoon,twitter
549,/data/datasets/scam_donation_2024/scammers_images/all/youtube_NH9uAXFqXm4.png,Social Content/Posts,youtube
550,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100070841424559.png,Association Logos,facebook
551,/data/datasets/scam_donation_2024/scammers_images/all/instagram_everycathealth.png,Games & Cartoon,instagram
552,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1650936331365654536.png,Frontimage Man/Woman,twitter
553,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1777293262-DwC7G_oq-5FlMWFi.png,Politics/War,telegram
554,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1303101716-Y_-0PLUsS4NiYmUy.png,Frontimage Man/Woman,telegram
555,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1390045662.png,Association Logos,twitter
556,/data/datasets/scam_donation_2024/scammers_images/all/twitter_137124405.png,Frontimage Man/Woman,twitter
557,/data/datasets/scam_donation_2024/scammers_images/all/twitter_459156257.png,Association Logos,twitter
558,/data/datasets/scam_donation_2024/scammers_images/all/instagram_thecatball.png,Pets,instagram
559,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100071324801573.png,Association Logos,facebook
560,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063997687698.png,Pets,facebook
561,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2113852936-twkofficial79_trade.png,Frontimage Man/Woman,telegram
562,/data/datasets/scam_donation_2024/scammers_images/all/instagram_riyyog.png,Association Logos,instagram
563,/data/datasets/scam_donation_2024/scammers_images/all/twitter_4150848041.png,Association Logos,twitter
564,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064752127301.png,Association Logos,facebook
565,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1131600862118338561.png,Games & Cartoon,twitter
566,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1049465747653582848.png,Games & Cartoon,twitter
567,/data/datasets/scam_donation_2024/scammers_images/all/twitter_770678672.png,Pets,twitter
568,/data/datasets/scam_donation_2024/scammers_images/all/youtube_OGUgQo2h68o.png,Social Content/Posts,youtube
569,/data/datasets/scam_donation_2024/scammers_images/all/twitter_4824224591.png,Association Logos,twitter
570,/data/datasets/scam_donation_2024/scammers_images/all/twitter_335921177.png,Association Logos,twitter
571,/data/datasets/scam_donation_2024/scammers_images/all/youtube_bqt2X_3bUOY.png,Social Content/Posts,youtube
572,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1356545831487340545.png,Association Logos,twitter
573,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1690321551-vtp777.png,Games & Cartoon,telegram
574,/data/datasets/scam_donation_2024/scammers_images/all/youtube_yXGr-5En8L4.png,Social Content/Posts,youtube
575,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064872333293.png,Association Logos,facebook
576,/data/datasets/scam_donation_2024/scammers_images/all/instagram_narinder22.png,Frontimage Man/Woman,instagram
577,/data/datasets/scam_donation_2024/scammers_images/all/-rATcWut4Xk.png,Social Content/Posts,-rATcWut4Xk.png
578,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1351220173-bratchuk_sergey.png,Politics/War,telegram
579,/data/datasets/scam_donation_2024/scammers_images/all/youtube_pIG-NBNZMCc.png,Social Content/Posts,youtube
580,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063479291085.png,Frontimage Man/Woman,facebook
581,/data/datasets/scam_donation_2024/scammers_images/all/youtube_qODoZILsbas.png,Politics/War,youtube
582,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100079283511827.png,Pets,facebook
583,/data/datasets/scam_donation_2024/scammers_images/all/youtube_WapeEBqO8oA.png,Social Content/Posts,youtube
584,/data/datasets/scam_donation_2024/scammers_images/all/instagram_tommyscatsnj.png,Pets,instagram
585,/data/datasets/scam_donation_2024/scammers_images/all/twitter_172909628.png,Pets,twitter
586,/data/datasets/scam_donation_2024/scammers_images/all/youtube_HGEpyE2wYnE.png,Politics/War,youtube
587,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2074001001-raiskiycasino.png,Politics/War,telegram
588,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1526292281-ahri_calls.png,Crypto Coins,telegram
589,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064585068317.png,Association Logos,facebook
590,/data/datasets/scam_donation_2024/scammers_images/all/twitter_2898149812.png,Association Logos,twitter
591,/data/datasets/scam_donation_2024/scammers_images/all/twitter_801570646157393920.png,Association Logos,twitter
592,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1364818926694109185.png,Association Logos,twitter
593,/data/datasets/scam_donation_2024/scammers_images/all/youtube_6oUfinGfGQw.png,Politics/War,youtube
594,/data/datasets/scam_donation_2024/scammers_images/all/youtube_6HJ7Um_d0IE.png,Social Content/Posts,youtube
595,/data/datasets/scam_donation_2024/scammers_images/all/twitter_83609765.png,Association Logos,twitter
596,/data/datasets/scam_donation_2024/scammers_images/all/twitter_84495877.png,Association Logos,twitter
597,/data/datasets/scam_donation_2024/scammers_images/all/instagram_onepeace_218.png,Association Logos,instagram
598,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1163541022288334848.png,Frontimage Man/Woman,twitter
599,/data/datasets/scam_donation_2024/scammers_images/all/facebook_61555718670623.png,Pets,facebook
600,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1770725532-kraken_kha.png,Association Logos,telegram
601,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064711809212.png,Association Logos,facebook
602,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1767094758-W0FkOTBat5k4NGRi.png,Frontimage Man/Woman,telegram
603,/data/datasets/scam_donation_2024/scammers_images/all/instagram_michael.kuldiner.lawfirm.png,Association Logos,instagram
604,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063593378407.png,Association Logos,facebook
605,/data/datasets/scam_donation_2024/scammers_images/all/twitter_435055396.png,Miscellaneous,twitter
606,/data/datasets/scam_donation_2024/scammers_images/all/youtube_ijskRqwP6hM.png,Social Content/Posts,youtube
607,/data/datasets/scam_donation_2024/scammers_images/all/twitter_106438553.png,Frontimage Man/Woman,twitter
608,/data/datasets/scam_donation_2024/scammers_images/all/youtube_3jVBu43VGW8.png,Games & Cartoon,youtube
609,/data/datasets/scam_donation_2024/scammers_images/all/youtube_z-vFcb8CJkQ.png,Social Content/Posts,youtube
610,/data/datasets/scam_donation_2024/scammers_images/all/twitter_589883314.png,Association Logos,twitter
611,/data/datasets/scam_donation_2024/scammers_images/all/twitter_55261930.png,Games & Cartoon,twitter
612,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064808679790.png,Pets,facebook
613,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1189243412-mihaylets_pro.png,Frontimage Man/Woman,telegram
614,/data/datasets/scam_donation_2024/scammers_images/all/youtube_Rp30IoCyzOU.png,Politics/War,youtube
615,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063747933892.png,Association Logos,facebook
616,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100084207713569.png,Association Logos,facebook
617,/data/datasets/scam_donation_2024/scammers_images/all/twitter_16898857.png,Association Logos,twitter
618,/data/datasets/scam_donation_2024/scammers_images/all/youtube_36rTVi9wHD0.png,Politics/War,youtube
619,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1060108024-artnagrada.png,Games & Cartoon,telegram
620,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1679982447-mestb_dobroj_voli.png,Politics/War,telegram
621,/data/datasets/scam_donation_2024/scammers_images/all/instagram_ilovetheburg.png,Association Logos,instagram
622,/data/datasets/scam_donation_2024/scammers_images/all/youtube_t0r6xJ-BLr0.png,Social Content/Posts,youtube
623,/data/datasets/scam_donation_2024/scammers_images/all/twitter_3246140250.png,Association Logos,twitter
624,/data/datasets/scam_donation_2024/scammers_images/all/youtube_0OyqmeB4POU.png,Politics/War,youtube
625,/data/datasets/scam_donation_2024/scammers_images/all/youtube_uQCoCFNkrfo.png,Politics/War,youtube
626,/data/datasets/scam_donation_2024/scammers_images/all/youtube_93w_4CmCUQg.png,Frontimage Man/Woman,youtube
627,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100071530598334.png,Association Logos,facebook
628,/data/datasets/scam_donation_2024/scammers_images/all/twitter_704723372.png,Association Logos,twitter
629,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100069414919882.png,Pets,facebook
630,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2009303448-wylsacomredss.png,Miscellaneous,telegram
631,/data/datasets/scam_donation_2024/scammers_images/all/youtube_z2qe7xM9AA4.png,Politics/War,youtube
632,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1824332209-gamechanger_calls_trader_bnf.png,Games & Cartoon,telegram
633,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1131473833-gamedevjobs.png,Miscellaneous,telegram
634,/data/datasets/scam_donation_2024/scammers_images/all/twitter_3229471058.png,Games & Cartoon,twitter
635,/data/datasets/scam_donation_2024/scammers_images/all/youtube_mYizhwpTxCA.png,Social Content/Posts,youtube
636,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1818767318-makers2fron.png,Politics/War,telegram
637,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100094014815659.png,Association Logos,facebook
638,/data/datasets/scam_donation_2024/scammers_images/all/youtube_Sn9Fz0Y54a8.png,Politics/War,youtube
639,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100083046505303.png,Association Logos,facebook
640,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063922189874.png,Pets,facebook
641,/data/datasets/scam_donation_2024/scammers_images/all/twitter_74753359.png,Frontimage Man/Woman,twitter
642,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100089546671195.png,Frontimage Man/Woman,facebook
643,/data/datasets/scam_donation_2024/scammers_images/all/youtube_EInrzriU7a8.png,Social Content/Posts,youtube
644,/data/datasets/scam_donation_2024/scammers_images/all/twitter_2352467130.png,Association Logos,twitter
645,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1434702982-amoozeshe_tebe_sonati.png,Association Logos,telegram
646,/data/datasets/scam_donation_2024/scammers_images/all/twitter_17211751.png,Games & Cartoon,twitter
647,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1370252297-mogilkomarina.png,Frontimage Man/Woman,telegram
648,/data/datasets/scam_donation_2024/scammers_images/all/twitter_4673902993.png,Association Logos,twitter
649,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100067303345443.png,Association Logos,facebook
650,/data/datasets/scam_donation_2024/scammers_images/all/twitter_301520162.png,Frontimage Man/Woman,twitter
651,/data/datasets/scam_donation_2024/scammers_images/all/youtube_OVTWjbg5o3I.png,Social Content/Posts,youtube
652,/data/datasets/scam_donation_2024/scammers_images/all/youtube_X3t7EhGhG8g.png,Social Content/Posts,youtube
653,/data/datasets/scam_donation_2024/scammers_images/all/twitter_486534404.png,Association Logos,twitter
654,/data/datasets/scam_donation_2024/scammers_images/all/youtube_kjPGbTgNSw4.png,Social Content/Posts,youtube
655,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1314487694-ninja_calls1.png,Games & Cartoon,telegram
656,/data/datasets/scam_donation_2024/scammers_images/all/youtube_1uAH6HEXlwc.png,Social Content/Posts,youtube
657,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1910046289-Ey5Zby_3r9o0NWYy.png,Politics/War,telegram
658,/data/datasets/scam_donation_2024/scammers_images/all/youtube_XX5RYJs1hLQ.png,Politics/War,youtube
659,/data/datasets/scam_donation_2024/scammers_images/all/facebook_61556071432072.png,Pets,facebook
660,/data/datasets/scam_donation_2024/scammers_images/all/youtube_U4u6CROkvDc.png,Politics/War,youtube
661,/data/datasets/scam_donation_2024/scammers_images/all/youtube_6qkNwj5-uzg.png,Politics/War,youtube
662,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064622834564.png,Association Logos,facebook
663,/data/datasets/scam_donation_2024/scammers_images/all/youtube_G1S6YBxKZQo.png,Social Content/Posts,youtube
664,/data/datasets/scam_donation_2024/scammers_images/all/twitter_72565586.png,Association Logos,twitter
665,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1136365500-deptone.png,Association Logos,telegram
666,/data/datasets/scam_donation_2024/scammers_images/all/youtube_hsPMCa8VKxo.png,Politics/War,youtube
667,/data/datasets/scam_donation_2024/scammers_images/all/twitter_20106770.png,Association Logos,twitter
668,/data/datasets/scam_donation_2024/scammers_images/all/youtube_JU044K_yCvU.png,Social Content/Posts,youtube
669,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1915733999-bekcorem.png,Games & Cartoon,telegram
670,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100079867675649.png,Association Logos,facebook
671,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100055948034259.png,Pets,facebook
672,/data/datasets/scam_donation_2024/scammers_images/all/youtube_iuYErs6kzpU.png,Politics/War,youtube
673,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1434855791308193796.png,Miscellaneous,twitter
674,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1594606318-lenina1977.png,Association Logos,telegram
675,/data/datasets/scam_donation_2024/scammers_images/all/twitter_193414620.png,Association Logos,twitter
676,/data/datasets/scam_donation_2024/scammers_images/all/twitter_729168722.png,Pets,twitter
677,/data/datasets/scam_donation_2024/scammers_images/all/youtube__tIYrjBEczE.png,Social Content/Posts,youtube
678,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064584736042.png,Miscellaneous,facebook
679,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1645242744-pLaGk2I2B9k4ZmFk.png,Crypto Coins,telegram
680,/data/datasets/scam_donation_2024/scammers_images/all/instagram_mirricat.png,Pets,instagram
681,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064343785973.png,Association Logos,facebook
682,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064718139023.png,Pets,facebook
683,/data/datasets/scam_donation_2024/scammers_images/all/-5m-kR346r4.png,Social Content/Posts,-5m-kR346r4.png
684,/data/datasets/scam_donation_2024/scammers_images/all/youtube_yk10ziKkzaE.png,Social Content/Posts,youtube
685,/data/datasets/scam_donation_2024/scammers_images/all/twitter_40249956.png,Frontimage Man/Woman,twitter
686,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063798540705.png,Association Logos,facebook
687,/data/datasets/scam_donation_2024/scammers_images/all/youtube_8n2DxUXfPp0.png,Social Content/Posts,youtube
688,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1650155116777951233.png,Games & Cartoon,twitter
689,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100046308295721.png,Frontimage Man/Woman,facebook
690,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064682587352.png,Miscellaneous,facebook
691,/data/datasets/scam_donation_2024/scammers_images/all/youtube_7PbY2gJlzyg.png,Politics/War,youtube
692,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100065171214219.png,Pets,facebook
693,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1970700242-b8zzaJ-AxL81NTgy.png,Social Content/Posts,telegram
694,/data/datasets/scam_donation_2024/scammers_images/all/twitter_305797406.png,Miscellaneous,twitter
695,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100071881668163.png,Association Logos,facebook
696,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1978105560-UGluPffN_lUyN2Iy.png,Miscellaneous,telegram
697,/data/datasets/scam_donation_2024/scammers_images/all/youtube_0dsp4Jjgn3c.png,Frontimage Man/Woman,youtube
698,/data/datasets/scam_donation_2024/scammers_images/all/youtube_giDX6ByhWO8.png,Politics/War,youtube
699,/data/datasets/scam_donation_2024/scammers_images/all/youtube_VhPkCZ3o1-Q.png,Politics/War,youtube
700,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1339403564-polonium_tea.png,Miscellaneous,telegram
701,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1605847580-mnvZiZ8bBB1jMjIy.png,Games & Cartoon,telegram
702,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2110588598-mr_scalper_scalping_world_0.png,Frontimage Man/Woman,telegram
703,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1602236777-pm_small_trader_sb.png,Games & Cartoon,telegram
704,/data/datasets/scam_donation_2024/scammers_images/all/twitter_52406934.png,Association Logos,twitter
705,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1145417772-nonstopfiction.png,Games & Cartoon,telegram
706,/data/datasets/scam_donation_2024/scammers_images/all/twitter_709396233664729088.png,Association Logos,twitter
707,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064493721816.png,Association Logos,facebook
708,/data/datasets/scam_donation_2024/scammers_images/all/instagram_hearherstories.png,Association Logos,instagram
709,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100056007833992.png,Frontimage Man/Woman,facebook
710,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1442158490324140035.png,Association Logos,twitter
711,/data/datasets/scam_donation_2024/scammers_images/all/twitter_41905308.png,Association Logos,twitter
712,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063896541211.png,Pets,facebook
713,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064764786885.png,Frontimage Man/Woman,facebook
714,/data/datasets/scam_donation_2024/scammers_images/all/twitter_3241784956.png,Association Logos,twitter
715,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100081967609416.png,Association Logos,facebook
716,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1619203889-sadovyygid.png,Frontimage Man/Woman,telegram
717,/data/datasets/scam_donation_2024/scammers_images/all/instagram_tugbaavci67.png,Pets,instagram
718,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100039496489871.png,Association Logos,facebook
719,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1570229294.png,Games & Cartoon,telegram
720,/data/datasets/scam_donation_2024/scammers_images/all/youtube_gRJjpJABT38.png,Social Content/Posts,youtube
721,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2128682650.png,Games & Cartoon,telegram
722,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1497691084-e4KhI-0onLMzYTEy.png,Crypto Coins,telegram
723,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1127125185096761349.png,Association Logos,twitter
724,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1455376707-munavvar_opa_tajvid.png,Association Logos,telegram
725,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063653525036.png,Association Logos,facebook
726,/data/datasets/scam_donation_2024/scammers_images/all/twitter_116776616.png,Association Logos,twitter
727,/data/datasets/scam_donation_2024/scammers_images/all/telegram_2035051617-tradewithsunil_sunil.png,Frontimage Man/Woman,telegram
728,/data/datasets/scam_donation_2024/scammers_images/all/twitter_937425368.png,Association Logos,twitter
729,/data/datasets/scam_donation_2024/scammers_images/all/twitter_62215517.png,Games & Cartoon,twitter
730,/data/datasets/scam_donation_2024/scammers_images/all/youtube_lBY-1f97se4.png,Social Content/Posts,youtube
731,/data/datasets/scam_donation_2024/scammers_images/all/youtube_jc0ZFpZpRN0.png,Social Content/Posts,youtube
732,/data/datasets/scam_donation_2024/scammers_images/all/twitter_280044075.png,Games & Cartoon,twitter
733,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1321787949-gsbykrati.png,Frontimage Man/Woman,telegram
734,/data/datasets/scam_donation_2024/scammers_images/all/youtube_JDX82Os0fZI.png,Social Content/Posts,youtube
735,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1938798522-merlionchannel.png,Frontimage Man/Woman,telegram
736,/data/datasets/scam_donation_2024/scammers_images/all/facebook_1051346150.png,Frontimage Man/Woman,facebook
737,/data/datasets/scam_donation_2024/scammers_images/all/twitter_21642672.png,Miscellaneous,twitter
738,/data/datasets/scam_donation_2024/scammers_images/all/youtube_xrNH-IBDcf8.png,Social Content/Posts,youtube
739,/data/datasets/scam_donation_2024/scammers_images/all/twitter_116987275.png,Association Logos,twitter
740,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1366346975-oleg_blokhin.png,Frontimage Man/Woman,telegram
741,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1917009939-drip_star.png,Association Logos,telegram
742,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1829233480-JBa1tgCOltVjZjFi.png,Politics/War,telegram
743,/data/datasets/scam_donation_2024/scammers_images/all/twitter_4353321041.png,Association Logos,twitter
744,/data/datasets/scam_donation_2024/scammers_images/all/twitter_81820835.png,Frontimage Man/Woman,twitter
745,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1443642477043494915.png,Pets,twitter
746,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064510427252.png,Association Logos,facebook
747,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1924465672-dBfHQxNmt3kxODRi.png,Politics/War,telegram
748,/data/datasets/scam_donation_2024/scammers_images/all/youtube_ZXy3u8EkswE.png,Social Content/Posts,youtube
749,/data/datasets/scam_donation_2024/scammers_images/all/twitter_74464632.png,Association Logos,twitter
750,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100090896782576.png,Frontimage Man/Woman,facebook
751,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1663099203-mz9w-1Erki9iMTUy.png,Politics/War,telegram
752,/data/datasets/scam_donation_2024/scammers_images/all/youtube_xpeSPMhcoiE.png,Games & Cartoon,youtube
753,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1431825114.png,Association Logos,twitter
754,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1328539790.png,Pets,twitter
755,/data/datasets/scam_donation_2024/scammers_images/all/youtube_vrj08rX7lsE.png,Social Content/Posts,youtube
756,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1319534929.png,Frontimage Man/Woman,twitter
757,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1349430976917733377.png,Miscellaneous,twitter
758,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100038066414007.png,Association Logos,facebook
759,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1855694533.png,Association Logos,twitter
760,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1436845607-dmitriysteshin.png,Frontimage Man/Woman,telegram
761,/data/datasets/scam_donation_2024/scammers_images/all/youtube_NttNnJGEF2U.png,Frontimage Man/Woman,youtube
762,/data/datasets/scam_donation_2024/scammers_images/all/youtube_kEqzHjumK4w.png,Frontimage Man/Woman,youtube
763,/data/datasets/scam_donation_2024/scammers_images/all/twitter_226995027.png,Association Logos,twitter
764,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1863236574-eSi2JMyB4XkyZDgy.png,Politics/War,telegram
765,/data/datasets/scam_donation_2024/scammers_images/all/twitter_823893227216470016.png,Association Logos,twitter
766,/data/datasets/scam_donation_2024/scammers_images/all/youtube_EeVF208C36s.png,Social Content/Posts,youtube
767,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1787456164-psycho_pharmacologist.png,Frontimage Man/Woman,telegram
768,/data/datasets/scam_donation_2024/scammers_images/all/youtube_b-5TRQxtNuc.png,Politics/War,youtube
769,/data/datasets/scam_donation_2024/scammers_images/all/twitter_139234811.png,Pets,twitter
770,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100050225240833.png,Pets,facebook
771,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100063871602881.png,Association Logos,facebook
772,/data/datasets/scam_donation_2024/scammers_images/all/youtube_1GG6FwRlq1o.png,Social Content/Posts,youtube
773,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1011989680622129153.png,Miscellaneous,twitter
774,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1811018384-gay46b20CtlkMTdi.png,Politics/War,telegram
775,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100083286553476.png,Association Logos,facebook
776,/data/datasets/scam_donation_2024/scammers_images/all/twitter_732553075.png,Frontimage Man/Woman,twitter
777,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100071271340383.png,Frontimage Man/Woman,facebook
778,/data/datasets/scam_donation_2024/scammers_images/all/facebook_61553480295605.png,Frontimage Man/Woman,facebook
779,/data/datasets/scam_donation_2024/scammers_images/all/twitter_44159391.png,Pets,twitter
780,/data/datasets/scam_donation_2024/scammers_images/all/twitter_24611712.png,Frontimage Man/Woman,twitter
781,/data/datasets/scam_donation_2024/scammers_images/all/twitter_99182109.png,Pets,twitter
782,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064310545258.png,Pets,facebook
783,/data/datasets/scam_donation_2024/scammers_images/all/youtube_YOBv-u2-bss.png,Social Content/Posts,youtube
784,/data/datasets/scam_donation_2024/scammers_images/all/facebook_100064919792869.png,Association Logos,facebook
785,/data/datasets/scam_donation_2024/scammers_images/all/youtube_u7e3bAMFtd0.png,Politics/War,youtube
786,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1410871509116063745.png,Association Logos,twitter
787,/data/datasets/scam_donation_2024/scammers_images/all/telegram_1478222691.png,Games & Cartoon,telegram
788,/data/datasets/scam_donation_2024/scammers_images/all/twitter_1444969310.png,Frontimage Man/Woman,twitter
789,/data/datasets/scam_donation_2024/scammers_images/all/instagram_daviesstudents.png,Association Logos,instagram
790,/data/datasets/scam_donation_2024/scammers_images/all/facebook_729143073.png,Frontimage Man/Woman,facebook
791,/data/datasets/scam_donation_2024/scammers_images/all/youtube_dU3ZlFw6IEo.png,Social Content/Posts,youtube
792,/data/datasets/scam_donation_2024/scammers_images/all/instagram_legal_vallabhconsultancy.png,Association Logos,instagram
